FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Injectável Utentes Seguintes 20-24 yrs,,34,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Injectável Utentes Seguintes 25 +,,,37
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Injectável Utentes Seguintes < 20,22,,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Nº de DIU 10 anos inseridos < 20,1,,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Nº de ciclos distribuidos Microgynon 20-24 yrs,,68,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Nº de ciclos distribuidos Microgynon 25 +,,,90
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Nº de ciclos distribuidos Microgynon < 20,88,,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Nº de ciclos distribuidos Microlut 20-24 yrs,,22,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Nº de ciclos distribuidos Microlut 25 +,,,38
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Nº de ciclos distribuidos Microlut < 20,42,,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Nº de implante 5 anos inseridos 20-24 yrs,,16,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Nº de implante 5 anos inseridos 25 +,,,17
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Nº de implante 5 anos inseridos < 20,18,,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Nº de injectavel 3 mes 20-24 yrs,,51,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Nº de injectavel 3 mes 25 +,,,64
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Nº de injectavel 3 mes < 20,56,,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Total de utentes novas no metodo - DIU < 20,1,,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Total de utentes novas no metodo - Implante 20-24 yrs,,16,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Total de utentes novas no metodo - Implante 25 +,,,17
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Total de utentes novas no metodo - Implante < 20,18,,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Total de utentes novas no metodo - Injectavel 20-24 yrs,,17,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Total de utentes novas no metodo - Injectavel 25 +,,,27
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Total de utentes novas no metodo - Injectavel < 20,34,,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Total de utentes novas no metodo - Pilula 20-24 yrs,,37,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Total de utentes novas no metodo - Pilula 25 +,,,59
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Total de utentes novas no metodo - Pilula < 20,82,,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Utentes com Seroestado Desconhecido 20-24 yrs,,99,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Utentes com Seroestado Desconhecido 25 +,,,118
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Utentes com Seroestado Desconhecido < 20,106,,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Utentes com Seroestado HIV+ a entrada 20-24 yrs,,6,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Utentes com Seroestado HIV+ a entrada 25 +,,,4
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Utentes com Seroestado HIV+ a entrada < 20,2,,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Utentes que continuam o metodo - Pilula 20-24 yrs,,33,
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Utentes que continuam o metodo - Pilula 25 +,,,64
FTM Agostinho Neto (MZ_FTM_1261),MZ CPF - Utentes que continuam o metodo - Pilula < 20,62,,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Injectável Utentes Seguintes 20-24 yrs,,603,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Injectável Utentes Seguintes 25 +,,,284
FTM Anchilo (MZ_FTM_1230),MZ CPF - Injectável Utentes Seguintes < 20,64,,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Nº de DIU 10 anos inseridos 20-24 yrs,,57,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Nº de DIU 10 anos inseridos 25 +,,,63
FTM Anchilo (MZ_FTM_1230),MZ CPF - Nº de ciclos distribuidos Microgynon 20-24 yrs,,302,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Nº de ciclos distribuidos Microgynon 25 +,,,111
FTM Anchilo (MZ_FTM_1230),MZ CPF - Nº de ciclos distribuidos Microgynon < 20,604,,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Nº de ciclos distribuidos Microlut 20-24 yrs,,174,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Nº de ciclos distribuidos Microlut 25 +,,,140
FTM Anchilo (MZ_FTM_1230),MZ CPF - Nº de ciclos distribuidos Microlut < 20,218,,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Nº de implante 5 anos inseridos 20-24 yrs,,74,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Nº de implante 5 anos inseridos 25 +,,,65
FTM Anchilo (MZ_FTM_1230),MZ CPF - Nº de implante 5 anos inseridos < 20,3,,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Nº de injectavel 3 mes 20-24 yrs,,1112,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Nº de injectavel 3 mes 25 +,,,558
FTM Anchilo (MZ_FTM_1230),MZ CPF - Nº de injectavel 3 mes < 20,115,,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Total de utentes novas no metodo - DIU 20-24 yrs,,57,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Total de utentes novas no metodo - DIU 25 +,,,63
FTM Anchilo (MZ_FTM_1230),MZ CPF - Total de utentes novas no metodo - Implante 20-24 yrs,,74,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Total de utentes novas no metodo - Implante 25 +,,,65
FTM Anchilo (MZ_FTM_1230),MZ CPF - Total de utentes novas no metodo - Implante < 20,3,,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Total de utentes novas no metodo - Injectavel 20-24 yrs,,509,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Total de utentes novas no metodo - Injectavel 25 +,,,274
FTM Anchilo (MZ_FTM_1230),MZ CPF - Total de utentes novas no metodo - Injectavel < 20,51,,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Total de utentes novas no metodo - Pilula 20-24 yrs,,213,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Total de utentes novas no metodo - Pilula 25 +,,,105
FTM Anchilo (MZ_FTM_1230),MZ CPF - Total de utentes novas no metodo - Pilula < 20,284,,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Utentes com Seroestado Desconhecido 20-24 yrs,,60,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Utentes com Seroestado Desconhecido 25 +,,,72
FTM Anchilo (MZ_FTM_1230),MZ CPF - Utentes com Seroestado Desconhecido < 20,121,,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Utentes que continuam o metodo - Pilula 20-24 yrs,,88,
FTM Anchilo (MZ_FTM_1230),MZ CPF - Utentes que continuam o metodo - Pilula 25 +,,,43
FTM Anchilo (MZ_FTM_1230),MZ CPF - Utentes que continuam o metodo - Pilula < 20,179,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Injectável Utentes Seguintes 20-24 yrs,,30,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Injectável Utentes Seguintes 25 +,,,34
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Injectável Utentes Seguintes < 20,11,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de ciclos distribuidos Microgynon 20-24 yrs,,99,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de ciclos distribuidos Microgynon 25 +,,,90
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de ciclos distribuidos Microgynon < 20,86,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de ciclos distribuidos Microlut 20-24 yrs,,48,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de ciclos distribuidos Microlut 25 +,,,50
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de ciclos distribuidos Microlut < 20,15,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de implante 5 anos inseridos 20-24 yrs,,5,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de implante 5 anos inseridos 25 +,,,6
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de implante 5 anos inseridos < 20,9,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de injectavel 3 mes 20-24 yrs,,36,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de injectavel 3 mes 25 +,,,43
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Nº de injectavel 3 mes < 20,13,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Total de utentes novas no metodo - Implante 20-24 yrs,,5,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Total de utentes novas no metodo - Implante 25 +,,,6
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Total de utentes novas no metodo - Implante < 20,9,,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Total de utentes novas no metodo - Injectavel 20-24 yrs,,6,
FTM Bilene Macia (MZ_FTM_1238),MZ CPF - Total de utentes novas no metodo - Injectavel 25 +,,,9
